9.299999999999999933e-02,1.179999999999999938e-01,1.529999999999999971e-01
1.380000000000000115e-01,2.099999999999999922e-01,2.500000000000000000e-01
2.500000000000000000e-01,3.150000000000000022e-01,3.820000000000000062e-01
1.300000000000000044e-01,1.600000000000000033e-01,1.900000000000000022e-01
4.100000000000000172e-02,5.000000000000000278e-02,5.600000000000000117e-02
