1.110000000000000098e+00,1.560000000000000053e+00,1.885000000000000009e+00
2.299999999999999822e+00,4.299999999999999822e+00,8.599999999999999645e+00
9.150000000000000355e+00,9.949999999999999289e+00,1.055000000000000071e+01
1.104999999999999982e+00,1.300000000000000044e+00,1.459999999999999964e+00
1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01
