4.610000000000000209e-01,5.430000000000000382e-01,6.380000000000000115e-01
6.119999999999999885e-01,7.399999999999999911e-01,8.699999999999999956e-01
1.421999999999999931e+00,1.705000000000000071e+00,2.007000000000000117e+00
4.600000000000000200e-01,5.200000000000000178e-01,5.779999999999999583e-01
1.029999999999999943e-01,1.100000000000000006e-01,1.179999999999999938e-01
