,Unnamed: 0.1,Unnamed: 0,part_id,hh_id,part_age,part_gender,cont_id,cnt_age_est_min,cnt_age_est_max,cnt_gender,phys_contact,duration_multi,hh_size,sday_id,dayofweek,day,month,year,cnt_age_distances,cnt_age_exact,degree
4660,4660,13669,A3_10092,HHA3_10092,73.0,M,A3_10092001,70.0,74.0,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,4.0,72.0,2
4661,4661,13670,A3_10092,HHA3_10092,73.0,M,A3_10092002,70.0,74.0,M,2.0,4.0,1.0,2020-04-23,4,23,4,20,4.0,71.0,2
4662,4662,13671,A3_10093,HHA3_10093,53.0,F,A3_10093001,45.0,54.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,49.0,1
4663,4663,13672,A3_10094,HHA3_10094,56.0,F,A3_10094001,,,,2.0,1.0,1.0,2020-04-23,4,23,4,20,,74.0,1
4664,4664,13673,A3_10095,HHA3_10095,110.0,M,A3_10095001,55.0,64.0,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,59.0,3
4665,4665,13674,A3_10095,HHA3_10095,110.0,M,A3_10095002,65.0,69.0,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,4.0,67.0,3
4666,4666,13675,A3_10095,HHA3_10095,110.0,M,A3_10095003,70.0,74.0,F,2.0,2.0,1.0,2020-04-23,4,23,4,20,4.0,70.0,3
4667,4667,13676,A3_10096,HHA3_10096,60.0,M,A3_10096001,55.0,64.0,F,2.0,5.0,3.0,2020-04-23,4,23,4,20,9.0,64.0,3
4668,4668,13677,A3_10096,HHA3_10096,60.0,M,A3_10096002,35.0,44.0,M,2.0,5.0,3.0,2020-04-23,4,23,4,20,9.0,41.0,3
4669,4669,13678,A3_10096,HHA3_10096,60.0,M,A3_10096003,,,,2.0,1.0,3.0,2020-04-23,4,23,4,20,,26.0,3
4670,4670,13679,A3_10098,HHA3_10098,42.0,M,A3_10098001,35.0,44.0,F,1.0,5.0,2.0,2020-04-24,5,24,4,20,9.0,38.0,1
4671,4671,13680,A3_10099,HHA3_10099,66.0,F,A3_10099001,65.0,69.0,F,2.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,68.0,2
4672,4672,13681,A3_10099,HHA3_10099,66.0,F,A3_10099002,,,,2.0,2.0,2.0,2020-04-23,4,23,4,20,,70.0,2
4673,4673,13682,A3_10100,HHA3_10100,56.0,F,A3_10100001,65.0,69.0,M,2.0,4.0,4.0,2020-04-24,5,24,4,20,4.0,66.0,4
4674,4674,13683,A3_10100,HHA3_10100,56.0,F,A3_10100002,20.0,24.0,M,2.0,4.0,4.0,2020-04-24,5,24,4,20,4.0,22.0,4
4675,4675,13684,A3_10100,HHA3_10100,56.0,F,A3_10100003,15.0,19.0,M,2.0,4.0,4.0,2020-04-24,5,24,4,20,4.0,15.0,4
4676,4676,13685,A3_10100,HHA3_10100,56.0,F,A3_10100004,,,,2.0,1.0,4.0,2020-04-24,5,24,4,20,,24.0,4
4677,4677,13686,A3_10103,HHA3_10103,66.0,M,,,,,,,3.0,2020-04-23,4,23,4,20,,,0
4678,4678,13687,A3_10104,HHA3_10104,67.0,F,A3_10104001,65.0,69.0,F,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,67.0,2
4679,4679,13688,A3_10104,HHA3_10104,67.0,F,A3_10104002,,,,2.0,1.0,2.0,2020-04-23,4,23,4,20,,64.0,2
4680,4680,13689,A3_10105,HHA3_10105,65.0,F,A3_10105001,70.0,74.0,M,2.0,4.0,2.0,2020-04-23,4,23,4,20,4.0,72.0,1
4681,4681,13690,A3_10106,HHA3_10106,58.0,M,,,,,,,3.0,2020-04-24,5,24,4,20,,,0
4682,4682,13691,A3_10107,HHA3_10107,55.0,F,A3_10107001,45.0,54.0,F,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,52.0,1
4683,4683,13692,A3_10108,HHA3_10108,114.0,F,A3_10108001,80.0,84.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,82.0,2
4684,4684,13693,A3_10108,HHA3_10108,114.0,F,A3_10108002,80.0,84.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,81.0,2
4685,4685,13694,A3_10109,HHA3_10109,63.0,F,A3_10109001,35.0,44.0,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,38.0,2
4686,4686,13695,A3_10109,HHA3_10109,63.0,F,A3_10109002,35.0,44.0,M,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,38.0,2
4687,4687,13696,A3_10111,HHA3_10111,64.0,F,A3_10111001,55.0,64.0,M,2.0,5.0,3.0,2020-04-23,4,23,4,20,9.0,62.0,3
4688,4688,13697,A3_10111,HHA3_10111,64.0,F,A3_10111002,20.0,24.0,M,2.0,5.0,3.0,2020-04-23,4,23,4,20,4.0,20.0,3
4689,4689,13698,A3_10111,HHA3_10111,64.0,F,A3_10111003,70.0,74.0,F,2.0,2.0,3.0,2020-04-23,4,23,4,20,4.0,74.0,3
4690,4690,13699,A3_10112,HHA3_10112,43.0,M,A3_10112001,35.0,44.0,F,1.0,5.0,4.0,2020-04-23,4,23,4,20,9.0,40.0,4
4691,4691,13700,A3_10112,HHA3_10112,43.0,M,A3_10112002,15.0,19.0,M,1.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,17.0,4
4692,4692,13701,A3_10112,HHA3_10112,43.0,M,A3_10112003,10.0,14.0,F,1.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,14.0,4
4693,4693,13702,A3_10112,HHA3_10112,43.0,M,A3_10112004,,,,2.0,2.0,4.0,2020-04-23,4,23,4,20,,91.0,4
4694,4694,13703,A3_10115,HHA3_10115,65.0,F,A3_10115001,75.0,79.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,76.0,2
4695,4695,13704,A3_10115,HHA3_10115,65.0,F,A3_10115002,25.0,34.0,M,2.0,4.0,2.0,2020-04-23,4,23,4,20,9.0,33.0,2
4696,4696,13705,A3_10116,HHA3_10116,38.0,F,A3_10116001,,,F,2.0,2.0,1.0,2020-04-25,6,25,4,20,,38.0,1
4697,4697,13706,A3_10117,HHA3_10117,66.0,F,A3_10117001,65.0,69.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,68.0,2
4698,4698,13707,A3_10117,HHA3_10117,66.0,F,A3_10117002,75.0,79.0,M,2.0,1.0,2.0,2020-04-23,4,23,4,20,4.0,78.0,2
4699,4699,13708,A3_10118,HHA3_10118,32.0,M,A3_10118001,35.0,44.0,F,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,43.0,2
4700,4700,13709,A3_10118,HHA3_10118,32.0,M,A3_10118002,45.0,54.0,F,2.0,1.0,2.0,2020-04-23,4,23,4,20,9.0,45.0,2
4701,4701,13710,A3_10119,HHA3_10119,62.0,F,A3_10119001,,,,2.0,2.0,2.0,2020-04-23,4,23,4,20,,17.0,1
4702,4702,13711,A3_10120,HHA3_10120,83.0,F,A3_10120001,45.0,54.0,M,2.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,49.0,2
4703,4703,13712,A3_10120,HHA3_10120,83.0,F,A3_10120002,,,,2.0,1.0,2.0,2020-04-23,4,23,4,20,,75.0,2
4704,4704,13713,A3_10121,HHA3_10121,63.0,F,A3_10121001,70.0,74.0,M,2.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,71.0,1
4705,4705,13714,A3_10122,HHA3_10122,61.0,M,A3_10122001,20.0,24.0,F,2.0,4.0,3.0,2020-04-23,4,23,4,20,4.0,24.0,4
4706,4706,13715,A3_10122,HHA3_10122,61.0,M,A3_10122002,55.0,64.0,F,2.0,5.0,3.0,2020-04-23,4,23,4,20,9.0,57.0,4
4707,4707,13716,A3_10122,HHA3_10122,61.0,M,A3_10122003,55.0,64.0,M,2.0,1.0,3.0,2020-04-23,4,23,4,20,9.0,59.0,4
4708,4708,13717,A3_10122,HHA3_10122,61.0,M,A3_10122004,55.0,64.0,M,2.0,1.0,3.0,2020-04-23,4,23,4,20,9.0,57.0,4
4709,4709,13718,A3_10123,HHA3_10123,68.0,F,A3_10123001,65.0,69.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,65.0,2
4710,4710,13719,A3_10123,HHA3_10123,68.0,F,A3_10123002,,,,2.0,1.0,2.0,2020-04-23,4,23,4,20,,10.0,2
4711,4711,13720,A3_10124,HHA3_10124,68.0,F,A3_10124001,55.0,64.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,55.0,4
4712,4712,13721,A3_10124,HHA3_10124,68.0,F,A3_10124002,55.0,64.0,F,2.0,3.0,2.0,2020-04-23,4,23,4,20,9.0,59.0,4
4713,4713,13722,A3_10124,HHA3_10124,68.0,F,A3_10124003,65.0,69.0,F,2.0,2.0,2.0,2020-04-23,4,23,4,20,4.0,65.0,4
4714,4714,13723,A3_10124,HHA3_10124,68.0,F,A3_10124004,70.0,74.0,M,2.0,2.0,2.0,2020-04-23,4,23,4,20,4.0,72.0,4
4715,4715,13724,A3_10125,HHA3_10125,56.0,M,A3_10125001,45.0,54.0,F,2.0,4.0,4.0,2020-04-23,4,23,4,20,9.0,46.0,5
4716,4716,13725,A3_10125,HHA3_10125,56.0,M,A3_10125002,80.0,84.0,F,2.0,4.0,4.0,2020-04-23,4,23,4,20,4.0,84.0,5
4717,4717,13726,A3_10125,HHA3_10125,56.0,M,A3_10125003,80.0,84.0,F,2.0,4.0,4.0,2020-04-23,4,23,4,20,4.0,84.0,5
4718,4718,13727,A3_10125,HHA3_10125,56.0,M,A3_10125004,55.0,64.0,F,2.0,4.0,4.0,2020-04-23,4,23,4,20,9.0,55.0,5
4719,4719,13728,A3_10125,HHA3_10125,56.0,M,A3_10125005,,,F,2.0,4.0,4.0,2020-04-23,4,23,4,20,,57.0,5
4720,4720,13729,A3_10127,HHA3_10127,99.0,M,,,,,,,1.0,2020-04-23,4,23,4,20,,,0
4721,4721,13730,A3_10128,HHA3_10128,62.0,F,A3_10128001,55.0,64.0,M,2.0,5.0,1.0,2020-04-23,4,23,4,20,9.0,55.0,6
4722,4722,13731,A3_10128,HHA3_10128,62.0,F,A3_10128002,35.0,44.0,F,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,41.0,6
4723,4723,13732,A3_10128,HHA3_10128,62.0,F,A3_10128003,35.0,44.0,F,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,37.0,6
4724,4724,13733,A3_10128,HHA3_10128,62.0,F,A3_10128004,35.0,44.0,M,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,37.0,6
4725,4725,13734,A3_10128,HHA3_10128,62.0,F,A3_10128005,65.0,69.0,F,2.0,2.0,1.0,2020-04-23,4,23,4,20,4.0,68.0,6
4726,4726,13735,A3_10128,HHA3_10128,62.0,F,A3_10128006,20.0,24.0,F,2.0,2.0,1.0,2020-04-23,4,23,4,20,4.0,24.0,6
4727,4727,13736,A3_10131,HHA3_10131,118.0,M,A3_10131001,65.0,69.0,F,2.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,67.0,2
4728,4728,13737,A3_10131,HHA3_10131,118.0,M,A3_10131002,,,,2.0,1.0,2.0,2020-04-23,4,23,4,20,,48.0,2
4729,4729,13738,A3_10134,HHA3_10134,38.0,F,A3_10134001,65.0,69.0,F,2.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,65.0,3
4730,4730,13739,A3_10134,HHA3_10134,38.0,F,A3_10134002,25.0,34.0,F,2.0,4.0,4.0,2020-04-23,4,23,4,20,9.0,25.0,3
4731,4731,13740,A3_10134,HHA3_10134,38.0,F,A3_10134003,35.0,44.0,F,2.0,4.0,4.0,2020-04-23,4,23,4,20,9.0,40.0,3
4732,4732,13741,A3_10135,HHA3_10135,38.0,M,,,,,,,1.0,2020-04-23,4,23,4,20,,,0
4733,4733,13742,A3_10136,HHA3_10136,47.0,M,A3_10136001,35.0,44.0,F,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,36.0,2
4734,4734,13743,A3_10136,HHA3_10136,47.0,M,A3_10136002,,,,2.0,1.0,2.0,2020-04-23,4,23,4,20,,15.0,2
4735,4735,13744,A3_10138,HHA3_10138,66.0,F,A3_10138001,55.0,64.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,57.0,2
4736,4736,13745,A3_10138,HHA3_10138,66.0,F,A3_10138002,20.0,24.0,M,2.0,1.0,2.0,2020-04-23,4,23,4,20,4.0,20.0,2
4737,4737,13746,A3_10140,HHA3_10140,50.0,M,A3_10140001,55.0,64.0,F,1.0,5.0,2.0,2020-04-24,5,24,4,20,9.0,60.0,2
4738,4738,13747,A3_10140,HHA3_10140,50.0,M,A3_10140002,,,,2.0,1.0,2.0,2020-04-24,5,24,4,20,,0.0,2
4739,4739,13748,A3_10141,HHA3_10141,71.0,F,A3_10141001,70.0,74.0,F,2.0,5.0,1.0,2020-04-23,4,23,4,20,4.0,72.0,1
4740,4740,13749,A3_10142,HHA3_10142,56.0,M,,,,,,,4.0,2020-04-23,4,23,4,20,,,0
4741,4741,13750,A3_10144,HHA3_10144,62.0,F,A3_10144001,35.0,44.0,M,2.0,1.0,2.0,2020-04-23,4,23,4,20,9.0,40.0,1
4742,4742,13751,A3_10145,HHA3_10145,55.0,F,A3_10145001,70.0,74.0,M,2.0,1.0,5.0,2020-04-23,4,23,4,20,4.0,74.0,7
4743,4743,13752,A3_10145,HHA3_10145,55.0,F,A3_10145002,20.0,24.0,M,2.0,1.0,5.0,2020-04-23,4,23,4,20,4.0,22.0,7
4744,4744,13753,A3_10145,HHA3_10145,55.0,F,A3_10145003,20.0,24.0,M,2.0,4.0,5.0,2020-04-23,4,23,4,20,4.0,20.0,7
4745,4745,13754,A3_10145,HHA3_10145,55.0,F,A3_10145004,45.0,54.0,F,2.0,5.0,5.0,2020-04-23,4,23,4,20,9.0,50.0,7
4746,4746,13755,A3_10145,HHA3_10145,55.0,F,A3_10145005,55.0,64.0,F,2.0,1.0,5.0,2020-04-23,4,23,4,20,9.0,61.0,7
4747,4747,13756,A3_10145,HHA3_10145,55.0,F,A3_10145006,35.0,44.0,F,2.0,1.0,5.0,2020-04-23,4,23,4,20,9.0,38.0,7
4748,4748,13757,A3_10145,HHA3_10145,55.0,F,A3_10145007,35.0,44.0,F,2.0,1.0,5.0,2020-04-23,4,23,4,20,9.0,39.0,7
4749,4749,13758,A3_10146,HHA3_10146,54.0,F,A3_10146001,,,,2.0,1.0,1.0,2020-04-23,4,23,4,20,,7.0,1
4750,4750,13759,A3_10147,HHA3_10147,63.0,M,,,,,,,1.0,2020-04-23,4,23,4,20,,,0
4751,4751,13760,A3_10148,HHA3_10148,54.0,M,,,,,,,5.0,2020-04-24,5,24,4,20,,,0
4752,4752,13761,A3_10149,HHA3_10149,52.0,M,A3_10149001,55.0,64.0,M,2.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,64.0,4
4753,4753,13762,A3_10149,HHA3_10149,52.0,M,A3_10149002,65.0,69.0,F,2.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,66.0,4
4754,4754,13763,A3_10149,HHA3_10149,52.0,M,A3_10149003,45.0,54.0,M,2.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,53.0,4
4755,4755,13764,A3_10149,HHA3_10149,52.0,M,A3_10149004,35.0,44.0,M,2.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,36.0,4
4756,4756,13765,A3_10150,HHA3_10150,42.0,F,A3_10150001,35.0,44.0,M,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,39.0,3
4757,4757,13766,A3_10150,HHA3_10150,42.0,F,A3_10150002,75.0,79.0,F,2.0,2.0,1.0,2020-04-23,4,23,4,20,4.0,79.0,3
4758,4758,13767,A3_10150,HHA3_10150,42.0,F,A3_10150003,25.0,34.0,M,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,30.0,3
4759,4759,13768,A3_10151,HHA3_10151,85.0,M,A3_10151001,70.0,74.0,F,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,73.0,1
4760,4760,13769,A3_10152,HHA3_10152,62.0,F,A3_10152001,65.0,69.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,67.0,1
4761,4761,13770,A3_10153,HHA3_10153,62.0,F,A3_10153001,65.0,69.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,68.0,5
4762,4762,13771,A3_10153,HHA3_10153,62.0,F,A3_10153002,75.0,79.0,F,2.0,2.0,2.0,2020-04-23,4,23,4,20,4.0,75.0,5
4763,4763,13772,A3_10153,HHA3_10153,62.0,F,A3_10153003,75.0,79.0,M,2.0,2.0,2.0,2020-04-23,4,23,4,20,4.0,78.0,5
4764,4764,13773,A3_10153,HHA3_10153,62.0,F,A3_10153004,65.0,69.0,F,2.0,2.0,2.0,2020-04-23,4,23,4,20,4.0,69.0,5
4765,4765,13774,A3_10153,HHA3_10153,62.0,F,A3_10153005,65.0,69.0,M,2.0,2.0,2.0,2020-04-23,4,23,4,20,4.0,66.0,5
4766,4766,13775,A3_10154,HHA3_10154,32.0,M,A3_10154001,,,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,,68.0,1
4767,4767,13776,A3_10155,HHA3_10155,55.0,M,,,,,,,1.0,2020-04-23,4,23,4,20,,,0
4768,4768,13777,A3_10157,HHA3_10157,61.0,F,A3_10157001,55.0,64.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,57.0,1
4769,4769,13778,A3_10158,HHA3_10158,37.0,F,,,,,,,1.0,2020-04-23,4,23,4,20,,,0
4770,4770,13779,A3_10159,HHA3_10159,56.0,M,A3_10159001,45.0,54.0,M,2.0,3.0,1.0,2020-04-23,4,23,4,20,9.0,46.0,2
4771,4771,13780,A3_10159,HHA3_10159,56.0,M,A3_10159002,35.0,44.0,M,2.0,3.0,1.0,2020-04-23,4,23,4,20,9.0,38.0,2
4772,4772,13781,A3_10160,HHA3_10160,43.0,F,A3_10160001,45.0,54.0,M,1.0,5.0,4.0,2020-04-23,4,23,4,20,9.0,52.0,4
4773,4773,13782,A3_10160,HHA3_10160,43.0,F,A3_10160002,10.0,14.0,F,1.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,10.0,4
4774,4774,13783,A3_10160,HHA3_10160,43.0,F,A3_10160003,5.0,9.0,M,1.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,9.0,4
4775,4775,13784,A3_10160,HHA3_10160,43.0,F,A3_10160004,,,,2.0,1.0,4.0,2020-04-23,4,23,4,20,,16.0,4
4776,4776,13785,A3_10161,HHA3_10161,57.0,F,A3_10161001,45.0,54.0,F,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,50.0,1
4777,4777,13786,A3_10163,HHA3_10163,62.0,F,A3_10163001,55.0,64.0,M,1.0,5.0,3.0,2020-04-23,4,23,4,20,9.0,64.0,2
4778,4778,13787,A3_10163,HHA3_10163,62.0,F,A3_10163002,,,F,2.0,1.0,3.0,2020-04-23,4,23,4,20,,3.0,2
4779,4779,13788,A3_10164,HHA3_10164,67.0,F,A3_10164001,70.0,74.0,M,2.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,74.0,2
4780,4780,13789,A3_10164,HHA3_10164,67.0,F,A3_10164002,45.0,54.0,F,2.0,2.0,2.0,2020-04-23,4,23,4,20,9.0,45.0,2
4781,4781,13790,A3_10165,HHA3_10165,54.0,M,A3_10165001,55.0,64.0,F,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,55.0,10
4782,4782,13791,A3_10165,HHA3_10165,54.0,M,A3_10165002,65.0,69.0,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,4.0,69.0,10
4783,4783,13792,A3_10165,HHA3_10165,54.0,M,A3_10165003,65.0,69.0,F,2.0,1.0,1.0,2020-04-23,4,23,4,20,4.0,68.0,10
4784,4784,13793,A3_10165,HHA3_10165,54.0,M,A3_10165004,55.0,64.0,F,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,56.0,10
4785,4785,13794,A3_10165,HHA3_10165,54.0,M,A3_10165005,65.0,69.0,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,4.0,68.0,10
4786,4786,13795,A3_10165,HHA3_10165,54.0,M,A3_10165006,35.0,44.0,F,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,39.0,10
4787,4787,13796,A3_10165,HHA3_10165,54.0,M,A3_10165007,35.0,44.0,F,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,37.0,10
4788,4788,13797,A3_10165,HHA3_10165,54.0,M,A3_10165008,35.0,44.0,F,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,36.0,10
4789,4789,13798,A3_10165,HHA3_10165,54.0,M,A3_10165009,35.0,44.0,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,38.0,10
4790,4790,13799,A3_10165,HHA3_10165,54.0,M,A3_10165010,25.0,34.0,M,2.0,1.0,1.0,2020-04-23,4,23,4,20,9.0,32.0,10
4791,4791,13800,A3_10166,HHA3_10166,46.0,F,A3_10166001,35.0,44.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,41.0,1
4792,4792,13801,A3_10167,HHA3_10167,57.0,M,A3_10167001,55.0,64.0,F,2.0,2.0,5.0,2020-04-23,4,23,4,20,9.0,56.0,3
4793,4793,13802,A3_10167,HHA3_10167,57.0,M,A3_10167002,45.0,54.0,M,2.0,2.0,5.0,2020-04-23,4,23,4,20,9.0,54.0,3
4794,4794,13803,A3_10167,HHA3_10167,57.0,M,A3_10167003,1.0,4.0,,2.0,1.0,5.0,2020-04-23,4,23,4,20,3.0,2.0,3
4795,4795,13804,A3_10168,HHA3_10168,76.0,F,A3_10168001,70.0,74.0,M,1.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,72.0,1
4796,4796,13805,A3_10169,HHA3_10169,61.0,M,A3_10169001,80.0,84.0,F,2.0,2.0,1.0,2020-04-23,4,23,4,20,4.0,80.0,4
4797,4797,13806,A3_10169,HHA3_10169,61.0,M,A3_10169002,45.0,54.0,M,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,53.0,4
4798,4798,13807,A3_10169,HHA3_10169,61.0,M,A3_10169003,45.0,54.0,F,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,54.0,4
4799,4799,13808,A3_10169,HHA3_10169,61.0,M,A3_10169004,70.0,74.0,F,2.0,3.0,1.0,2020-04-23,4,23,4,20,4.0,71.0,4
4800,4800,13809,A3_10170,HHA3_10170,48.0,M,A3_10170001,65.0,69.0,F,2.0,5.0,2.0,2020-04-23,4,23,4,20,4.0,65.0,1
4801,4801,13810,A3_10171,HHA3_10171,65.0,M,A3_10171001,55.0,64.0,F,1.0,5.0,3.0,2020-04-23,4,23,4,20,9.0,61.0,1
4802,4802,13811,A3_10172,HHA3_10172,58.0,M,,,,,,,1.0,2020-04-23,4,23,4,20,,,0
4803,4803,13812,A3_10173,HHA3_10173,61.0,M,A3_10173001,55.0,64.0,F,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,60.0,1
4804,4804,13813,A3_10174,HHA3_10174,58.0,M,A3_10174001,55.0,64.0,M,2.0,5.0,6.0,2020-04-23,4,23,4,20,9.0,59.0,5
4805,4805,13814,A3_10174,HHA3_10174,58.0,M,A3_10174002,45.0,54.0,F,1.0,5.0,6.0,2020-04-23,4,23,4,20,9.0,51.0,5
4806,4806,13815,A3_10174,HHA3_10174,58.0,M,A3_10174003,20.0,24.0,F,1.0,5.0,6.0,2020-04-23,4,23,4,20,4.0,22.0,5
4807,4807,13816,A3_10174,HHA3_10174,58.0,M,A3_10174004,15.0,19.0,M,1.0,4.0,6.0,2020-04-23,4,23,4,20,4.0,19.0,5
4808,4808,13817,A3_10174,HHA3_10174,58.0,M,A3_10174005,15.0,19.0,M,1.0,4.0,6.0,2020-04-23,4,23,4,20,4.0,17.0,5
4809,4809,13818,A3_10175,HHA3_10175,52.0,M,A3_10175001,55.0,64.0,M,2.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,57.0,1
4810,4810,13819,A3_10176,HHA3_10176,64.0,M,A3_10176001,55.0,64.0,F,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,57.0,5
4811,4811,13820,A3_10176,HHA3_10176,64.0,M,A3_10176002,35.0,44.0,M,2.0,1.0,2.0,2020-04-23,4,23,4,20,9.0,36.0,5
4812,4812,13821,A3_10176,HHA3_10176,64.0,M,A3_10176003,65.0,69.0,M,2.0,3.0,2.0,2020-04-23,4,23,4,20,4.0,69.0,5
4813,4813,13822,A3_10176,HHA3_10176,64.0,M,A3_10176004,65.0,69.0,F,2.0,3.0,2.0,2020-04-23,4,23,4,20,4.0,68.0,5
4814,4814,13823,A3_10176,HHA3_10176,64.0,M,A3_10176005,35.0,44.0,F,2.0,4.0,2.0,2020-04-23,4,23,4,20,9.0,35.0,5
4815,4815,13824,A3_10177,HHA3_10177,41.0,F,,,,,,,2.0,2020-04-23,4,23,4,20,,,0
4816,4816,13825,A3_10179,HHA3_10179,54.0,F,A3_10179001,25.0,34.0,M,2.0,2.0,1.0,2020-04-23,4,23,4,20,9.0,30.0,1
4817,4817,13826,A3_10180,HHA3_10180,60.0,F,A3_10180001,70.0,74.0,M,1.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,71.0,4
4818,4818,13827,A3_10180,HHA3_10180,60.0,F,A3_10180002,65.0,69.0,F,2.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,65.0,4
4819,4819,13828,A3_10180,HHA3_10180,60.0,F,A3_10180003,35.0,44.0,F,2.0,5.0,4.0,2020-04-23,4,23,4,20,9.0,40.0,4
4820,4820,13829,A3_10180,HHA3_10180,60.0,F,A3_10180004,,,,2.0,1.0,4.0,2020-04-23,4,23,4,20,,85.0,4
4821,4821,13830,A3_10181,HHA3_10181,68.0,M,A3_10181001,55.0,64.0,F,1.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,62.0,1
4822,4822,13831,A3_10182,HHA3_10182,46.0,M,A3_10182001,45.0,54.0,F,2.0,5.0,2.0,2020-04-23,4,23,4,20,9.0,52.0,1
4823,4823,13832,A3_10183,HHA3_10183,61.0,M,A3_10183001,65.0,69.0,F,2.0,5.0,3.0,2020-04-23,4,23,4,20,4.0,66.0,4
4824,4824,13833,A3_10183,HHA3_10183,61.0,M,A3_10183002,25.0,34.0,M,2.0,4.0,3.0,2020-04-23,4,23,4,20,9.0,28.0,4
4825,4825,13834,A3_10183,HHA3_10183,61.0,M,A3_10183003,25.0,34.0,M,2.0,1.0,3.0,2020-04-23,4,23,4,20,9.0,31.0,4
4826,4826,13835,A3_10183,HHA3_10183,61.0,M,A3_10183004,35.0,44.0,M,2.0,1.0,3.0,2020-04-23,4,23,4,20,9.0,36.0,4
4827,4827,13836,A3_10186,HHA3_10186,65.0,M,,,,,,,1.0,2020-04-23,4,23,4,20,,,0
4828,4828,13837,A3_10187,HHA3_10187,48.0,M,A3_10187001,45.0,54.0,F,1.0,5.0,4.0,2020-04-23,4,23,4,20,9.0,51.0,2
4829,4829,13838,A3_10187,HHA3_10187,48.0,M,A3_10187002,5.0,9.0,F,1.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,7.0,2
4830,4830,13839,A3_10188,HHA3_10188,42.0,M,A3_10188001,45.0,54.0,F,1.0,5.0,4.0,2020-04-23,4,23,4,20,9.0,49.0,3
4831,4831,13840,A3_10188,HHA3_10188,42.0,M,A3_10188002,15.0,19.0,F,2.0,4.0,4.0,2020-04-23,4,23,4,20,4.0,19.0,3
4832,4832,13841,A3_10188,HHA3_10188,42.0,M,A3_10188003,10.0,14.0,F,2.0,5.0,4.0,2020-04-23,4,23,4,20,4.0,12.0,3
